owner,period,value,unit,objective
michael.wu5,2025 年 7 月,10,人,"### 当月新增建联≥90人,总建联人数≥30人,并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653426836799490, Owner: jay.zhao2 (open_id: ou_c550734838753c1d79cfcfdb131fb247)

#### Key Results:
1...."
hao.zhou10,2025 年 7 月,10,人,"### 完成个人目标4台。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 预计本周完成学院认证，正式上岗，从15号开始正式接待客户，每天建联10+。
建信预计本月6-7组
    - Progress: 0%
    - Score: 0

---"
david.sun1,2025 年 7 月,8,人,"### 多建联多建信)：新增建联8人/天，并持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653404204597250, Owner: shuaijie.xu (open_id: ou_1af28bd84fb5bcccdc24c19f3b6ee707)
    - 目标: 75166534042045..."
david.sun1,2025 年 7 月,8,人,"### 多建联多建信)：新增建联8人/天，并持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653404204597250, Owner: shuaijie.xu (open_id: ou_1af28bd84fb5bcccdc24c19f3b6ee707)
    - 目标: 75166534042045..."
david.sun1,2025 年 7 月,8,人,"### 多建联多建信)：新增建联8人/天，并持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653404204597250, Owner: shuaijie.xu (open_id: ou_1af28bd84fb5bcccdc24c19f3b6ee707)
    - 目标: 75166534042045..."
david.sun1,2025 年 7 月,8,人,"### 多建联多建信)：新增建联8人/天，并持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653404204597250, Owner: shuaijie.xu (open_id: ou_1af28bd84fb5bcccdc24c19f3b6ee707)
    - 目标: 75166534042045..."
raine.wang,2025 年 7 月,8,人,"### 均数最低标准及以上完成（总量平均值以上），持续推进建联建信转化，配合部门完成各项指标
试驾月5，日建联8+，持续与A类用户建信
配合直播规划
新媒体活跃度日均最低1条
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653429219033089, Owner: xinyu.wang18 (open_id:..."
bin.zhu2,2025 年 7 月,7,人,"### 1、建联量200
2、试驾目标45
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 1、每天建联7个，先从周边朋友、前同事种草。帮忙扩大宣传。
    - Progress: 0%
    - Score: 0
2. 1、门店获客10
2、线上获客10
3、线下获客150
4、直播获客20
7、SSP10
    - Prog..."
bin.zhu2,2025 年 7 月,7,人,"### 1、建联量200
2、试驾目标45
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 1、每天建联7个，先从周边朋友、前同事种草。帮忙扩大宣传。
    - Progress: 0%
    - Score: 0
2. 1、门店获客10
2、线上获客10
3、线下获客150
4、直播获客20
7、SSP10
    - Prog..."
yeqi.ma2,2025 年 7 月,6,人,"### 主动建联180个
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 每天主动建联6个
    - Progress: 0%
    - Score: 0
2. 每天通话30秒30个
    - Progress: 0%
    - Score: 0

---"
yeqi.ma2,2025 年 7 月,6,人,"### 主动建联180个
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 每天主动建联6个
    - Progress: 0%
    - Score: 0
2. 每天通话30秒30个
    - Progress: 0%
    - Score: 0

---"
daisy.ban,2025 年 7 月,5,人,"### 每天建联5人及以上，并持续建信
本月目标2台
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428515061788, Owner: jiaxin.li11 (open_id: ou_b8c0e3224c802457bc46cd32b4422b31)

#### Key Results:
1. 增加..."
daisy.ban,2025 年 7 月,5,人,"### 每天建联5人及以上，并持续建信
本月目标2台
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428515061788, Owner: jiaxin.li11 (open_id: ou_b8c0e3224c802457bc46cd32b4422b31)

#### Key Results:
1. 增加..."
yan.luo4,2025 年 7 月,5,人,"### 人均新增建联>5
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428515061788, Owner: jiaxin.li11 (open_id: ou_b8c0e3224c802457bc46cd32b4422b31)
    - 目标: 7516653428515061788, Owner: ..."
yan.luo4,2025 年 7 月,5,人,"### 人均新增建联>5
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428515061788, Owner: jiaxin.li11 (open_id: ou_b8c0e3224c802457bc46cd32b4422b31)
    - 目标: 7516653428515061788, Owner: ..."
linkk.wang,2025 年 7 月,5,人,"### 每天建联5组，主动建联2组
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428653080577, Owner: jingye.li (open_id: ou_93088ad2c1f4e4093a94f3b74c695f16)

#### Key Results:
1. 做好门店接待，外拓活动，社..."
linkk.wang,2025 年 7 月,5,人,"### 每天建联5组，主动建联2组
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428653080577, Owner: jingye.li (open_id: ou_93088ad2c1f4e4093a94f3b74c695f16)

#### Key Results:
1. 做好门店接待，外拓活动，社..."
yanxin.li2,2025 年 7 月,5,人,"### V1	多建联多建信:一天建联5人/天并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度总新增建联200人
    - Progress: 0%
    - Score: 0
2. 建信池用户50%触达，触达次数3次服务池用户100%触达，触达次数5
    - Progress: 0%
    - Score: ..."
yanxin.li2,2025 年 7 月,5,人,"### V1	多建联多建信:一天建联5人/天并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度总新增建联200人
    - Progress: 0%
    - Score: 0
2. 建信池用户50%触达，触达次数3次服务池用户100%触达，触达次数5
    - Progress: 0%
    - Score: ..."
yushi.yang2,2025 年 7 月,5,人,"### 月建联＞90，并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联＞90
    - Progress: 0%
    - Score: 0
2. 每周主动外拓一次，每次外拓获客新增建联5人
    - Progress: 0%
    - Score: 0
3. 与新老用户持续建信
    - Progr..."
yushi.yang2,2025 年 7 月,5,人,"### 月建联＞90，并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联＞90
    - Progress: 0%
    - Score: 0
2. 每周主动外拓一次，每次外拓获客新增建联5人
    - Progress: 0%
    - Score: 0
3. 与新老用户持续建信
    - Progr..."
yushi.yang2,2025 年 7 月,5,人,"### 月建联＞90，并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联＞90
    - Progress: 0%
    - Score: 0
2. 每周主动外拓一次，每次外拓获客新增建联5人
    - Progress: 0%
    - Score: 0
3. 与新老用户持续建信
    - Progr..."
yushi.yang2,2025 年 7 月,5,人,"### 月建联＞90，并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联＞90
    - Progress: 0%
    - Score: 0
2. 每周主动外拓一次，每次外拓获客新增建联5人
    - Progress: 0%
    - Score: 0
3. 与新老用户持续建信
    - Progr..."
leo.li55,2025 年 7 月,4,人,"### 多建联多建信）人均新老建联日均>8，其中新建联>4/人/日，并在当月持续建信，关注试驾转化、企微有效互动、电话外呼等建信指标。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 目标设定：日均4建联+2TD+2TSS+30企微信息+30call作为工作量标准
日目标-FL：新机会-企微建联 30 试驾3 TSS 2
周目标-FL..."
wujun.ren,2025 年 7 月,4,人,"### （多建联多建信）：单日建联≥4组/人/天，并持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516651185101783068, Owner: freda.chang (open_id: ou_5881ab3db20d6a8b900cf7c9ba356fc4)
    - 目标: 7516653430..."
lealon.peng2,2025 年 7 月,4,人,"### 当月新增建联>200人，持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653426752356354, Owner: jing.guo12 (open_id: ou_db985514076454a6bb790a2b3ad99cc5)
    - 目标: 7516653426752356354, ..."
jianrui.deng2,2025 年 7 月,3,人,"### 保证质量建联，做到人均建联≥3/天。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516651185101832220, Owner: jingyang.huang (open_id: ou_1e081c03cb8b2a818b0ad00042e85ef2)
    - 目标: 751665118510183..."
micheal.chen,2025 年 7 月,3,人,"### (多建联多建信):人均新增建联≥3，并持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653427688947713, Owner: vic.he1 (open_id: ou_1f8dd56cb4fbeeaa9aaa85f367f8853e)

#### Key Results:
1. 月度总新增..."
micheal.chen,2025 年 7 月,3,人,"### (多建联多建信):人均新增建联≥3，并持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653427688947713, Owner: vic.he1 (open_id: ou_1f8dd56cb4fbeeaa9aaa85f367f8853e)

#### Key Results:
1. 月度总新增..."
emily.dong,2025 年 7 月,3,人,"### （多建联多建信）：建联 ≥ 5 人/天
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7523331724383518722, Owner: junbo.zhu (open_id: ou_87f675fc2e9dfe5702718f7be10bb7ec)
    - 目标: 7523331724383518722..."
peng.dai3,2025 年 7 月,3,人,"### (多建联多建信):人均建联>3人/天
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653429094023170, Owner: ocean.yu (open_id: ou_d089a2848b8371d8810e9131896d740d)
    - 目标: 7516653429094023170, ..."
ethan.zhuo,2025 年 7 月,3,人,"### 卓超5863
13:12
52
VAU
Ocean Y...
ONVO Central Stor... Ethan
V1
(多建联多建信):人均建联>3人/
than ZHUO 卓超 5863
暂无
0.0
0倍
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. A1
A1月度总新增建联270组
建信池用户60%触达,触达次数>..."
xu.han9,2025 年 7 月,3,人,"### 新增建联≥3个/天，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653427688947713, Owner: vic.he1 (open_id: ou_1f8dd56cb4fbeeaa9aaa85f367f8853e)

#### Key Results:
1. 月度新增建联≥80人(其..."
xu.han9,2025 年 7 月,3,人,"### 新增建联≥3个/天，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653427688947713, Owner: vic.he1 (open_id: ou_1f8dd56cb4fbeeaa9aaa85f367f8853e)

#### Key Results:
1. 月度新增建联≥80人(其..."
carry.wang,2025 年 7 月,2,人,"### 人均建联≥2组，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516651640880955393, Owner: philip.zhou (open_id: ou_3515987a7f8d563072188fcec18d2249)

#### Key Results:
1. 每日闭环企业微信朋友..."
lipeng.wang2,2025 年 7 月,2,人,"### 建联建信：7月新增建联2组/人/天，其中主动建联不低于1组，持续创造建信目标10+
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 新增建联日均不低于2组，主动建联不低于1组，养成好的工作方式。
    - Progress: 0%
    - Score: 0
2. 建信池用户每天不低于10+互动（有效回应：APP互动、企微..."
lipeng.wang2,2025 年 7 月,2,人,"### 建联建信：7月新增建联2组/人/天，其中主动建联不低于1组，持续创造建信目标10+
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 新增建联日均不低于2组，主动建联不低于1组，养成好的工作方式。
    - Progress: 0%
    - Score: 0
2. 建信池用户每天不低于10+互动（有效回应：APP互动、企微..."
lipeng.wang2,2025 年 7 月,2,人,"### 建联建信：7月新增建联2组/人/天，其中主动建联不低于1组，持续创造建信目标10+
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 新增建联日均不低于2组，主动建联不低于1组，养成好的工作方式。
    - Progress: 0%
    - Score: 0
2. 建信池用户每天不低于10+互动（有效回应：APP互动、企微..."
lipeng.wang2,2025 年 7 月,2,人,"### 建联建信：7月新增建联2组/人/天，其中主动建联不低于1组，持续创造建信目标10+
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 新增建联日均不低于2组，主动建联不低于1组，养成好的工作方式。
    - Progress: 0%
    - Score: 0
2. 建信池用户每天不低于10+互动（有效回应：APP互动、企微..."
linkk.wang,2025 年 7 月,2,人,"### 每天建联5组，主动建联2组
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428653080577, Owner: jingye.li (open_id: ou_93088ad2c1f4e4093a94f3b74c695f16)

#### Key Results:
1. 做好门店接待，外拓活动，社..."
linkk.wang,2025 年 7 月,2,人,"### 每天建联5组，主动建联2组
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428653080577, Owner: jingye.li (open_id: ou_93088ad2c1f4e4093a94f3b74c695f16)

#### Key Results:
1. 做好门店接待，外拓活动，社..."
jiashuo.zhang,2025 年 7 月,2,人,"### （多建联多建信）平均每日新增L60建联2-5条，L90新增建联13-15条，每日建信量50+
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 门店接待，留资率90%
    - Progress: 0%
    - Score: 0
2. 每日小红书和朋友圈2-3条
    - Progress: 0%
    - Score..."
jiajun.wang6,2025 年 7 月,2,人,"### 多建联多建信：新增建联2人/天，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653430569517084, Owner: austin.shen (open_id: ou_b398e4739481c6ea61a66e5f39d19050)

#### Key Results:
1. 月度..."
jiajun.wang6,2025 年 7 月,2,人,"### 多建联多建信：新增建联2人/天，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653430569517084, Owner: austin.shen (open_id: ou_b398e4739481c6ea61a66e5f39d19050)

#### Key Results:
1. 月度..."
jiajun.wang6,2025 年 7 月,2,人,"### 多建联多建信：新增建联2人/天，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653430569517084, Owner: austin.shen (open_id: ou_b398e4739481c6ea61a66e5f39d19050)

#### Key Results:
1. 月度..."
jiajun.wang6,2025 年 7 月,2,人,"### 多建联多建信：新增建联2人/天，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653430569517084, Owner: austin.shen (open_id: ou_b398e4739481c6ea61a66e5f39d19050)

#### Key Results:
1. 月度..."
yi.tian,2025 年 7 月,2,人,"### 2（多建联多建信）：当月新增建联≥100人，总建联人数≥100人，并持续建信。
A1：月度新增建联＞2人每天（其中主动建联≥2人每天，外拓2人每天，
A2：建联用户的月度建信100％覆盖，所有建联用户月均建信次数≥3次
A3：主动面对面拜访30个已建联无明确购车需求用户（包括合作伙伴、蔚来或乐道的老用户，等），新增10个老用户涟漪的L60种草试驾。
A4：每月组织开展2次异业合作或外拓获客..."
xinhan.zhang2,2025 年 7 月,1,人,"### （多建联多建信）：单日建联≥1组/人/天，并持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516649263771418625, Owner: long.wu2 (open_id: ou_7d19ec0a06c0997379906afda78c3142)

#### Key Results:
1. 月..."
zhigang.sun,2025 年 7 月,0,人,"### 1. Fellow 个人 VAU
V1(多卖车多赚钱):完成月度车辆销售交付≥3辆(挑战目标4辆),总利润贡献≥2万

元(或者:总亏损≤1万元)。

A1:完成试驾≥0个(上月为0%)。月度新增机会>0个(上月为0%),合计个人机会池≥0个(上月为0%),机会到试驾的转化率≥0%(上月为0%)。

A2:月度锁单目标≥3辆(上月为0%),试驾到锁单的转化率≥10%(上月为0%)。

A3..."
zhigang.sun,2025 年 7 月,0,人,"### 1. Fellow 个人 VAU
V1(多卖车多赚钱):完成月度车辆销售交付≥3辆(挑战目标4辆),总利润贡献≥2万

元(或者:总亏损≤1万元)。

A1:完成试驾≥0个(上月为0%)。月度新增机会>0个(上月为0%),合计个人机会池≥0个(上月为0%),机会到试驾的转化率≥0%(上月为0%)。

A2:月度锁单目标≥3辆(上月为0%),试驾到锁单的转化率≥10%(上月为0%)。

A3..."
zhigang.sun,2025 年 7 月,0,人,"### 1. Fellow 个人 VAU
V1(多卖车多赚钱):完成月度车辆销售交付≥3辆(挑战目标4辆),总利润贡献≥2万

元(或者:总亏损≤1万元)。

A1:完成试驾≥0个(上月为0%)。月度新增机会>0个(上月为0%),合计个人机会池≥0个(上月为0%),机会到试驾的转化率≥0%(上月为0%)。

A2:月度锁单目标≥3辆(上月为0%),试驾到锁单的转化率≥10%(上月为0%)。

A3..."
